case_id,experiment,scenario,dataset,algorithm,value_quantifier,method_variant,reference_group,seed,artificial_low_count,interaction_order,equivalent_mc_paths,feature_subset_count,feature_subset_seed,contribution_threshold,threshold_mode,relative_threshold_factor,effective_contribution_threshold,runtime_seconds,mode,high_group_count,low_group_count,group_checks,triggered_coalition_audits,coalition_evaluation_requests,unique_value_evaluations,actual_value_function_calls,total_marginal_samples,marginal_sample_reduction_vs_mc,request_reduction_vs_mc,known_low_capture_ratio,candidate_low_screening_ratio,reference_case_id,reference_algorithm,all_nmae,all_rmse,spearman,high_nmae,high_rmse,high_recall,high_precision,low_recall,low_precision,tail_total_abs_error,true_high_count,true_low_count,mean_true_high_samples,mean_true_low_samples,low_to_high_sampling_ratio,artificial_reference_low_rate,verified_artificial_low_recall,max_estimated_certified_low_contribution
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__antithetic_mc__b100__40ee1361ae0f,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low8_order0,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.005103399998915847,,,,,,1200,736,736,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.000550000000000049,0.0011811011811016933,0.9128709291752769,0.001650000000000089,0.0020457272545477425,1.0,1.0,1.0,1.0,2.636779683484747e-16,4,8,100.0,100.0,1.0,1.0,1.0,0.012500000000000011
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__dtg_shapley__b100__fbd6ec0384c4,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low8_order0,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.012115500001527835,mixed_adaptive_and_natural_fallback,12,0,24,4,1050,615,615,610,0.4916666666666667,0.1266666666666667,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.003754222585729133,0.004645706399278269,0.7421082385212816,0.004706650550740946,0.005084475986608274,1.0,0.3333333333333333,0.0,0.0,0.018826602202964393,4,8,100.0,26.25,0.2625,1.0,0.0,
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__kernel_shap__b100__15d8c3e19b42,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low8_order0,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.017349499999909312,,,,,,1202,809,809,,,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.004892993765470651,0.0058853557894838334,0.7408097104249488,0.00636476838424907,0.007335555331359679,1.0,1.0,1.0,1.0,0.014011592878104842,4,8,,,,1.0,1.0,0.02120103836562573
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__mc__b100__17c8102ed4fa,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low8_order0,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.008632999999463209,,,,,,1200,751,751,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.003074999999999866,0.0054075179149030966,0.8031936860396813,0.00847499999999967,0.00934786071783239,1.0,1.0,1.0,1.0,0.0028999999999996945,4,8,100.0,100.0,1.0,1.0,1.0,0.013050000000000003
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__stratified__b100__bffbb43a795a,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low8_order0,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.005946400000539143,,,,,,1202,726,726,600,0.5,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0032838795394153964,0.006238705566267153,0.8967696494617802,0.009371335779661719,0.010798536996856333,1.0,1.0,1.0,1.0,0.0012695600826688191,4,8,50.0,50.0,1.0,1.0,1.0,0.012969758319625569
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__tmc__b100__cc6636dbbc68,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low8_order0,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.0051020000009884825,,,,,,1202,751,751,1200,0.0,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.003074999999999866,0.0054075179149030966,0.8031936860396813,0.00847499999999967,0.00934786071783239,1.0,1.0,1.0,1.0,0.0028999999999996945,4,8,100.0,100.0,1.0,1.0,1.0,0.013050000000000003
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed23__antithetic_mc__b100__725b478e1627,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low8_order0,23,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.0044421999991755,,,,,,1200,766,766,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0005000000000000411,0.0010606601717798058,0.903107323012848,0.001500000000000088,0.001837117307087357,1.0,1.0,1.0,1.0,1.5265566588595902e-16,4,8,100.0,100.0,1.0,1.0,1.0,0.01250000000000011
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed23__dtg_shapley__b100__5097b9997ee8,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low8_order0,23,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.012415600000167615,mixed_adaptive_and_natural_fallback,12,0,24,3,1134,607,607,598,0.5016666666666667,0.05666666666666664,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.004631618347787234,0.005306324139586083,0.8343856738470476,0.005692759119509408,0.006576937797665277,1.0,0.3333333333333333,0.0,0.0,0.02277103647803712,4,8,100.0,24.75,0.2475,1.0,0.0,
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed23__kernel_shap__b100__3b8c6e1e1155,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low8_order0,23,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.016081599998869933,,,,,,1202,807,807,,,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.005179321236245484,0.006232184773243433,0.7720016982323151,0.005170544636478324,0.0068540268815575605,1.0,1.0,1.0,1.0,0.00624426673833306,4,8,,,,1.0,1.0,0.022412584735055335
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed23__mc__b100__8cfdf5766709,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low8_order0,23,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.0062890999997762265,,,,,,1200,758,758,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0011166666666666432,0.001762928434924865,0.7096177226175825,0.002900000000000052,0.003032325840011249,1.0,1.0,1.0,1.0,0.001399999999999485,4,8,100.0,100.0,1.0,1.0,1.0,0.013
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed23__stratified__b100__adcd8f3f753f,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low8_order0,23,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.006535999998959596,,,,,,1202,738,738,600,0.5,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0016317793398111836,0.002825719089826051,0.7108615758467013,0.004415960305974732,0.004880139026419083,1.0,1.0,1.0,1.0,0.0016952656605336985,4,8,50.0,50.0,1.0,1.0,1.0,0.012611122596650816
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed23__tmc__b100__ca5a97b0ce89,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low8_order0,23,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.0046665000008943025,,,,,,1202,758,758,1200,0.0,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0011166666666666432,0.001762928434924865,0.7096177226175825,0.002900000000000052,0.003032325840011249,1.0,1.0,1.0,1.0,0.001399999999999485,4,8,100.0,100.0,1.0,1.0,1.0,0.013
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed42__antithetic_mc__b100__1f58f2a2ddc6,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low8_order0,42,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.004575700000714278,,,,,,1200,752,752,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0007000000000000742,0.0016568041525781261,0.6844349374928479,0.0021000000000001608,0.002869668970456413,1.0,1.0,1.0,1.0,2.3592239273284576e-16,4,8,100.0,100.0,1.0,1.0,1.0,0.012500000000000013
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed42__dtg_shapley__b100__2a46299ad13e,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low8_order0,42,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.012461000000257627,mixed_adaptive_and_natural_fallback,5,7,24,0,1118,615,615,630,0.475,0.06999999999999995,0.875,0.875,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0034270629437626425,0.004399670754960367,0.8967696494617802,0.0015629858475501163,0.0018425538983630608,1.0,0.8,0.875,1.0,0.0048067388109832715,4,8,100.0,28.75,0.2875,1.0,0.875,0.014876816537486112
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed42__kernel_shap__b100__3d812cb6042c,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low8_order0,42,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.015530100001342362,,,,,,1202,801,801,,,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.004170134985439147,0.006118880206289417,0.7408097104249488,0.006865946721467918,0.008756046565483202,1.0,1.0,1.0,1.0,0.0017698870348847179,4,8,,,,1.0,1.0,0.023353416610932504
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed42__mc__b100__de684f0af9ff,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low8_order0,42,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.005934599999818602,,,,,,1200,756,756,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0017583333333332368,0.002973353886326382,0.6784257348102163,0.005037499999999702,0.005145689944020781,1.0,1.0,1.0,1.0,0.00045000000000007534,4,8,100.0,100.0,1.0,1.0,1.0,0.01265
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed42__stratified__b100__ecef8acd009b,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low8_order0,42,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.006512399999337504,,,,,,1202,737,737,600,0.5,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0025442437464242747,0.00504420079504246,0.8373184972091111,0.006914018073161148,0.008716591629617123,1.0,1.0,1.0,1.0,0.0005769350069278478,4,8,50.0,50.0,1.0,1.0,1.0,0.01282077793171902
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed42__tmc__b100__963491b1921c,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low8_order0,42,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.005358200000046054,,,,,,1202,756,756,1200,0.0,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0017583333333332368,0.002973353886326382,0.6784257348102163,0.005037499999999702,0.005145689944020781,1.0,1.0,1.0,1.0,0.00045000000000007534,4,8,100.0,100.0,1.0,1.0,1.0,0.01265
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed67__antithetic_mc__b100__445cd922556a,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low8_order0,67,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.005952400000751368,,,,,,1200,774,774,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0012500000000000217,0.002947032405658229,0.7277628059854891,0.0037500000000000033,0.005104409858151986,1.0,1.0,1.0,1.0,2.498001805406602e-16,4,8,100.0,100.0,1.0,1.0,1.0,0.01250000000000001
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed67__dtg_shapley__b100__c8916abd7796,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low8_order0,67,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.013149500000508851,mixed_adaptive_and_natural_fallback,12,0,24,2,1082,598,598,572,0.5233333333333333,0.09999999999999998,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0021481617635285247,0.0025008127694380764,0.8655776616544139,0.00283668591048436,0.002936421333146893,1.0,0.3333333333333333,0.0,0.0,0.0058270706055932875,4,8,100.0,21.5,0.215,1.0,0.0,
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed67__kernel_shap__b100__52018eb00c8c,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low8_order0,67,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.019611400000940193,,,,,,1202,819,819,,,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0043354410509394295,0.005752565052464415,0.7408097104249488,0.003225551440090367,0.004706080029280816,1.0,1.0,1.0,1.0,0.010701028070719945,4,8,,,,1.0,1.0,0.022107965835295906
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed67__mc__b100__ce87486e9295,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low8_order0,67,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.005511999999725958,,,,,,1200,754,754,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0026416666666665652,0.004371593912216903,0.8358482265450224,0.0074374999999996805,0.007560960587120901,1.0,1.0,1.0,1.0,0.001950000000000035,4,8,100.0,100.0,1.0,1.0,1.0,0.013000000000000001
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed67__stratified__b100__4a5671aea473,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low8_order0,67,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.008742699999856995,,,,,,1202,737,737,600,0.5,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0030473283324500317,0.004897136751256507,0.8031936860396813,0.008370704064576608,0.008460053157927154,1.0,1.0,1.0,1.0,0.003012760406050183,4,8,50.0,50.0,1.0,1.0,1.0,0.01253618166252191
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed67__tmc__b100__ecf0b0d96f5c,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low8_order0,67,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.006318600000668084,,,,,,1202,754,754,1200,0.0,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0026416666666665652,0.004371593912216903,0.8358482265450224,0.0074374999999996805,0.007560960587120901,1.0,1.0,1.0,1.0,0.001950000000000035,4,8,100.0,100.0,1.0,1.0,1.0,0.013000000000000001
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed89__antithetic_mc__b100__975ef3a3e280,l1_low_tail_scaling,contextual_tail,synthetic,antithetic_mc,dataset_default,default,contextual_tail_low8_order0,89,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.004758999999467051,,,,,,1200,750,750,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0004000000000000503,0.0009246621004452941,0.7159032104810248,0.0012000000000000899,0.001601561737804606,1.0,1.0,1.0,1.0,2.636779683484747e-16,4,8,100.0,100.0,1.0,1.0,1.0,0.012500000000000008
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed89__dtg_shapley__b100__ed184c0a111e,l1_low_tail_scaling,contextual_tail,synthetic,dtg_shapley,dataset_default,default,contextual_tail_low8_order0,89,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.011721400000169524,adaptive_probability_sampling,12,0,24,2,1074,598,598,542,0.5483333333333333,0.10666666666666669,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0043679570219095154,0.0051866524283467165,0.8343856738470476,0.0034265909506974446,0.003753996755431055,1.0,0.3333333333333333,0.0,0.0,0.0030916404863132463,4,8,100.0,17.75,0.1775,1.0,0.0,
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed89__kernel_shap__b100__5e4c4081d54b,l1_low_tail_scaling,contextual_tail,synthetic,kernel_shap,dataset_default,default,contextual_tail_low8_order0,89,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.015663000000131433,,,,,,1202,798,798,,,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0036695506836299176,0.005059409813042031,0.8967696494617802,0.004452845334490741,0.006057184429160138,1.0,1.0,1.0,1.0,0.007153030944103078,4,8,,,,1.0,1.0,0.0209791150767058
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed89__mc__b100__6e2ed89f22ac,l1_low_tail_scaling,contextual_tail,synthetic,mc,dataset_default,default,contextual_tail_low8_order0,89,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.0051175000007788185,,,,,,1200,733,733,1200,0.0,0.0,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0008250000000000862,0.0013103752643169179,0.7408097104249488,0.0022125000000002074,0.0022562413434738977,1.0,1.0,1.0,1.0,0.0008499999999997121,4,8,100.0,100.0,1.0,1.0,1.0,0.012799999999999999
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed89__stratified__b100__e2809379bbf2,l1_low_tail_scaling,contextual_tail,synthetic,stratified,dataset_default,default,contextual_tail_low8_order0,89,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.0057964999996329425,,,,,,1202,741,741,600,0.5,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0018727718360071384,0.0032921706185963296,0.7720016982323151,0.005188001336898385,0.00569179315693299,1.0,1.0,1.0,1.0,0.0014872994652408156,4,8,50.0,50.0,1.0,1.0,1.0,0.012616978609625669
l1_low_tail_scaling__contextual_tail__synthetic__low8__seed89__tmc__b100__732c83edd4ea,l1_low_tail_scaling,contextual_tail,synthetic,tmc,dataset_default,default,contextual_tail_low8_order0,89,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.005040199999712058,,,,,,1202,733,733,1200,0.0,-0.0016666666666667052,0.0,0.0,l1_low_tail_scaling__contextual_tail__synthetic__low8__seed11__analytic_reference__b0__c479085d12b6,analytic_reference,0.0008250000000000862,0.0013103752643169179,0.7408097104249488,0.0022125000000002074,0.0022562413434738977,1.0,1.0,1.0,1.0,0.0008499999999997121,4,8,100.0,100.0,1.0,1.0,1.0,0.012799999999999999
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,l2_hidden_interaction_safety,synergy_tail2,synthetic,analytic_reference,dataset_default,default,synergy_tail2_low16_order2,11,16,2,0,0,11,0.04,relative,0.5,0.02631578947368421,0.00017140000090876129,analytic_reference,,,,,0,0,0,,,,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,14,,,,1.0,1.0,0.009285714285714395
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__antithetic_mc__b120__3cc04ceaff20,l2_hidden_interaction_safety,synergy_tail2,synthetic,antithetic_mc,dataset_default,default,synergy_tail2_low16_order2,11,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.010016199999881792,,,,,,2280,1874,1874,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,6.354565996209777e-17,1.3007686744378314e-16,0.843213599458599,1.9706458687096528e-16,2.4891196498147166e-16,1.0,1.0,1.0,1.0,2.7755575615628914e-17,5,14,120.0,120.0,1.0,1.0,1.0,0.009285714285714498
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__dtg_shapley__b120__4a86f548ef25,l2_hidden_interaction_safety,synergy_tail2,synthetic,dtg_shapley,dataset_default,default,synergy_tail2_low16_order2,11,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.0228716000001441,mixed_adaptive_and_natural_fallback,10,9,29,0,1918,1431,1431,1052,0.5385964912280702,0.1596491228070176,0.6428571428571429,0.6428571428571429,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0032829556484547315,0.004430710421786993,0.7947258232407178,0.005859164900643486,0.006889474304587515,1.0,0.5,0.6428571428571429,1.0,0.029295824503216716,5,14,120.0,32.285714285714285,0.26904761904761904,1.0,0.6428571428571429,0.011960413506176793
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__kernel_shap__b120__8037eeafdb0e,l2_hidden_interaction_safety,synergy_tail2,synthetic,kernel_shap,dataset_default,default,synergy_tail2_low16_order2,11,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.03497449999849778,,,,,,2282,1978,1978,,,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.001213831638950656,0.0015963446707977927,0.6606756843808377,0.0004097252635325482,0.0005038298644215491,1.0,1.0,1.0,1.0,0.00019103431567704665,5,14,,,,1.0,1.0,0.011824350692195834
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__mc__b120__670287a14844,l2_hidden_interaction_safety,synergy_tail2,synthetic,mc,dataset_default,default,synergy_tail2_low16_order2,11,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.01234429999931308,,,,,,2280,1864,1864,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0002105263157895301,0.0006488856845230529,0.6667181129503924,0.0008000000000001645,0.0012649110640673572,1.0,1.0,1.0,1.0,2.7755575615628914e-16,5,14,120.0,120.0,1.0,1.0,1.0,0.009285714285714277
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__stratified__b120__d8529ceea056,l2_hidden_interaction_safety,synergy_tail2,synthetic,stratified,dataset_default,default,synergy_tail2_low16_order2,11,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.014681700000437559,,,,,,2282,1821,1821,1140,0.5,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0005265941161735651,0.0012627233291120188,0.828521686037146,0.0018773135906927792,0.0024603898065509,1.0,1.0,1.0,1.0,0.0006187202538338599,5,14,60.0,60.0,1.0,1.0,1.0,0.009329908589559774
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__tmc__b120__8634c2783c3c,l2_hidden_interaction_safety,synergy_tail2,synthetic,tmc,dataset_default,default,synergy_tail2_low16_order2,11,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.01034830000025977,,,,,,2195,1864,1864,2193,0.03815789473684206,0.037280701754385914,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0007898474409961091,0.0010470138525003087,0.8099756135165364,0.0018220879851858969,0.0018827466690225407,1.0,1.0,1.0,1.0,0.005896661452996568,5,14,120.0,113.78571428571429,0.9482142857142858,1.0,1.0,0.009114934469553953
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed23__antithetic_mc__b120__02d5e7a976c3,l2_hidden_interaction_safety,synergy_tail2,synthetic,antithetic_mc,dataset_default,default,synergy_tail2_low16_order2,23,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.010245599998597754,,,,,,2280,1864,1864,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,6.664990197174048e-17,1.4022431240969564e-16,0.6843918335203085,2.0122792321330962e-16,2.6703474716024767e-16,1.0,1.0,1.0,1.0,2.7755575615628914e-16,5,14,120.0,120.0,1.0,1.0,1.0,0.009285714285714277
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed23__dtg_shapley__b120__3bb7147a3ad0,l2_hidden_interaction_safety,synergy_tail2,synthetic,dtg_shapley,dataset_default,default,synergy_tail2_low16_order2,23,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.02173690000017814,mixed_adaptive_and_natural_fallback,6,13,29,0,1830,1328,1328,970,0.5745614035087719,0.19824561403508767,0.9285714285714286,0.9285714285714286,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0022000405677365547,0.0027578736361526745,0.6904646041274777,0.0014777917569229818,0.0017376551965168794,1.0,0.8333333333333334,0.9285714285714286,1.0,0.0073889587846142635,5,14,120.0,26.428571428571427,0.22023809523809523,1.0,0.9285714285714286,0.013766859481560811
